"","Estimate","Std. Error","z value","Pr(>|z|)"
"192",0.172408770335522,0.196865233687512,0.875770531475302,0.381154793169836
"193",0.319016069808117,0.198063066429445,1.61067924252177,0.107249652242036
"194",-0.181059177189177,0.222977697372234,-0.812005771532033,0.416788319759438
"195",-0.776966261341855,0.239659498098829,-3.24195897723801,0.00118711108947662
"196",-2.84870608408335,0.632379135655235,-4.50474394784022,6.64530199997731e-06
"197",-1.74433007956631,0.249188113730392,-7.00005330693091,2.55865138163251e-12
"198",-0.0788258757059273,0.391369425375289,-0.20141040815935,0.840377677436753
"199",-0.561563837489124,0.292075605071886,-1.92266600749115,0.0545220084759088
"200",-1.41674345722889,0.236676146814836,-5.9860001791278,2.15064130113439e-09
"201",-1.29821980431136,0.32838475478497,-3.95334979896203,7.70646472179676e-05
"202",-2.43395990031203,0.524461269985055,-4.64087634227287,3.46934701560273e-06
"203",-3.53462267434388,0.660458156495647,-5.35177382485271,8.70962174814698e-08
"204",-0.644028178584346,0.333558485950763,-1.93078037498771,0.0535102182973973
"205",-0.623921788575594,0.387786952888181,-1.60892929462612,0.107631803025342
"206",-0.104802271356823,0.241627282086947,-0.433735257259197,0.664480700673461
"207",-0.974750946522088,0.223282882654386,-4.3655426467728,1.26807557419245e-05
"208",-0.12580391640572,0.258909450170393,-0.485899283795653,0.627038576220903
"209",-0.299238802749616,0.210436481133052,-1.42199109744863,0.155028835387649
"210",-0.926894837251652,0.29467074278664,-3.14552720262011,0.0016578777651339
"211",-0.826502085591715,0.277117399246481,-2.98249798763659,0.0028590652796545
"212",-0.298090668894778,0.19786453779699,-1.5065391313355,0.131928829594366
"213",-1.98616414097542,0.245223732427927,-8.09939609560086,5.52326771768039e-16
"214",-2.31389734352204,0.329836961207537,-7.01527607776532,2.29495341438899e-12
"215",-4.69791074023555,3.29676439592177,-1.4250065142802,0.154155318062761
"216",-1.09020434882611,0.211909936399836,-5.14465894024471,2.68007264677315e-07
"217",-0.0859695175358171,0.194784444189242,-0.441357203310824,0.658954419744872
"218",-1.90847856473299,0.3665981536703,-5.2059142841439,1.9304374482676e-07
"219",-0.992373331132251,0.365076837491163,-2.71825881354709,0.00656264818209081
"220",-1.73451377033662,0.382978981082761,-4.52900513086329,5.92620601108048e-06
"221",-1.27762342348319,0.277623303495029,-4.60200353284129,4.18446104923045e-06
"222",-1.82563660182263,0.492996590874398,-3.7031424468567,0.000212945232846458
"223",-2.05743783576274,0.21935664656727,-9.37941871358699,6.63374362405371e-21
"224",-1.13234836565229,0.456330338757768,-2.48142249041515,0.013085916666852
"225",0.107798929589861,0.183808576271126,0.586473883736809,0.55755710677979
"226",-0.670450092888304,0.270705233962454,-2.476679460809,0.013261093855586
"227",0.629236019664102,0.245285074007937,2.5653253554423,0.0103079098359677
"228",-0.0764799911356364,0.254070500181783,-0.301018776603015,0.763400176531644
"229",-0.317384785995978,0.3514660147088,-0.903031225533828,0.36650932274261
"230",-1.8699669491091,0.451200482607834,-4.14442586209377,3.40666144544059e-05
"231",0.151270234590857,0.370208561333548,0.408608147920617,0.682827250234274
"232",-0.711879816709928,0.794707012004563,-0.895776438305593,0.37037217624696
"233",-0.00633811565562636,0.43692153902,-0.0145063016802571,0.988426051779431
"234",-1.03355271729607,0.368292720914951,-2.80633490319442,0.00501085828204878
"235",-0.526040080241176,0.31249149291924,-1.68337408268943,0.0923026972212696
"236",0.281397435202726,0.290813663534248,0.967621093805953,0.333233638587042
"237",-0.439045600760804,0.305694404042211,-1.43622387245329,0.15093864815431
"238",-0.437666082429538,0.242221686643392,-1.80688231716381,0.0707806301932113
"239",-0.145572053889589,0.343134134279964,-0.424242415273137,0.671389030551766
"240",-1.50779633925795,0.376160855225156,-4.00838183535988,6.11362156932713e-05
"241",-0.762822567387853,0.375110374514164,-2.03359496088544,0.0419924503298824
"242",-0.794592728559866,0.442648223224711,-1.79508848532413,0.0726396030572001
"243",-2.94796105339557,0.746053668059451,-3.95140615160229,7.76933395302366e-05
"244",0.117417716379621,0.1807191705006,0.649724741732539,0.515870039140697
"245",-1.66723676811326,0.568010093483847,-2.93522384063176,0.00333307151379286
"246",-0.352167452491658,0.416478066158672,-0.845584632438934,0.397784501441567
"247",-1.0707257732866,0.520362907081529,-2.05765199385905,0.039623551741118
"248",-0.875759146581557,0.680208168223986,-1.28748695986429,0.197924611844894
"249",-1.64001768215284,0.475212556588721,-3.45112446928084,0.000558256046709528
"250",-1.13464366926857,0.705259120381462,-1.60883232343718,0.107653010927008
"251",-3.28663679845119,0.628590518359339,-5.2285815685377,1.70815469099233e-07
"252",-5.23331434952494,1.0418562436218,-5.02306760799588,5.08526334581869e-07
"253",0.418968620991135,0.868041328177165,0.482659762146284,0.629337338099348
"254",-3.27628492890248,0.837662259747636,-3.91122423241263,9.18294659466557e-05
"255",-3.77726072910868,0.828520473766962,-4.55904331722177,5.1387172323618e-06
"256",-3.1601756679289,0.822966772112172,-3.83997966262745,0.000123044502978876
"257",-4.53454840260031,0.880755936236784,-5.14847327850566,2.6261518856436e-07
"258",-3.84378984188275,1.03795671247344,-3.70322750042536,0.000212873821574089
"259",-4.6084910300691,0.898122705745104,-5.13124877100818,2.87826202070466e-07
"260",-5.58321273359854,0.927947128107319,-6.01673582953622,1.77969154927976e-09
"261",-6.27289482597518,0.975561800869484,-6.43003325917884,1.27576027981379e-10
"262",-5.49218089877436,0.933411921235978,-5.88398409514835,4.0050634346644e-09
"263",-0.808409248679795,1.3098439843406,-0.617179800300232,0.53711613770212
"264",0.199364355894531,0.265158540000616,0.751868508153907,0.452130138070779
"265",-0.111002136432653,0.229491717948183,-0.483686894782477,0.628608095302117
"266",0.235921296872509,0.190422259775074,1.23893759664011,0.215368609002413
"267",0.412773025690454,0.189533313475903,2.17783891454488,0.0294180315987702
"268",-0.290807160130521,0.213161872574903,-1.36425504532165,0.172487309153024
"269",0.48054495275527,0.189207283654321,2.53978041158933,0.0110922087168076
"270",-0.235316904282054,0.298285092094898,-0.788899313168454,0.430170857183286
"271",-0.721832175119827,0.199962820156942,-3.6098319405242,0.000306395454759432
"272",-1.17222216644112,0.305308715485753,-3.83946512819356,0.000123302640513021
"273",-0.743783367316047,0.256035812964849,-2.90499738572963,0.00367256167694618
"274",0.502069617589381,0.201614054419461,2.49025108410755,0.0127652878187006
"275",-2.18476661725021,0.264852241913822,-8.2490017885561,1.59723045795597e-16
"276",-0.0221533265934315,0.20064848392459,-0.110408641820376,0.912085299850106
"277",0.538097844623405,0.245039648884896,2.19596235577438,0.0280946379085429
"278",0.585786014108678,0.206091596341422,2.84235759491249,0.0044781231838093
"279",-0.117242445716224,0.18892731973456,-0.620569041475567,0.534883214384197
"280",0.69177798183958,0.19420095694598,3.56217596822661,0.000367793718923869
"282",-0.588088164775241,0.227221486598136,-2.58817145147604,0.00964869423015805
"283",0.466908441172037,0.198508972824308,2.35207726144086,0.0186688967774269
"284",-1.56753281392431,0.348488677135532,-4.49808822142787,6.85672460017964e-06
"285",-0.0683621349371042,0.225136465592277,-0.303647544422715,0.761396425494481
"286",-0.831184880192431,0.302976842469545,-2.74339409381092,0.00608076593248454
