Week 7,coed-showcase-finals,2,False,Connecticut College,Showcase,2 Divisions,10/19/2019,Official,f19/
Week 8,coed-showcase-final,2,False,St. Mary's,Showcase,2 Divisions,10/20/2018,Official,f18/
Week 8,truxtun-umsted-coed-showcase,2,False,Navy,Showcase,2 Divisions,10/20/2018,Official,f18/
Week 8,atlantic-coast-tournament,2,False,Navy,Showcase,2 Divisions,10/21/2023,Official,f23/
Week 8,atlantic-coast-open-finals,2,False,St. Mary's,Cross Regional,2 Divisions,10/21/2023,Official,f23/
Week 8,yale-women,2,False,Yale,Cross Regional,2 Divisions,10/21/2023,Official,f23/
Week 8,open-atlantic-coast-championships-final,2,False,Coast Guard,Showcase,2 Divisions,10/22/2022,Official,f22/
Week 8,open-atlantic-coast-tournament,2,False,Connecticut College,Showcase,2 Divisions,10/22/2022,Official,f22/
Week 8,2022-mcmillan-cup,1,False,Navy,Cross Regional,1 Division,10/22/2022,Official,f22/
Week 8,sloop-national,1,False,Coast Guard,National Championship Finals,1 Division,10/23/2009,Official,f09/
Week 8,atlantic-coast-tournament,2,False,Navy,Showcase,2 Divisions,10/23/2021,Official,f21/
Week 8,atlantic-coast-finals,2,False,St. Mary's,Showcase,2 Divisions,10/23/2021,Official,f21/
Week 10,kennedy-cup,1,False,Navy,National Championship Finals,1 Division,11/02/2012,Official,f12/
Week 10,icsa-match-race-national,1,False,Charleston,National Championship Finals,1 Division,11/03/2023,Official,f23/
Week 10,kennedy-cup,1,False,Navy,Cross Regional,1 Division,11/04/2023,Official,f23/
Week 10,2022-kennedy-cup,1,False,Navy,Cross Regional,1 Division,11/05/2022,Official,f22/
Week 11,icsa-match-race-nationals,1,False,Charleston,National Championship Finals,1 Division,11/10/2017,Official,f17/
Week 11,atlantic-coast-tournament,2,False,Cornell,National Championship Finals,2 Divisions,11/14/2009,Official,f09/
Week 11,2009-atlantic-coast-women,2,False,Brown,National Championship Finals,2 Divisions,11/14/2009,Official,f09/
Week 11,atlantic-coast,2,False,Harvard,National Championship Finals,2 Divisions,11/14/2009,Official,f09/
Week 12,icsa-match-race-national,1,False,Stanford,National Championship Finals,1 Division,11/16/2018,Official,f18/
